Transaction_ID,Country,Product,Import_Export,Shipping_Method,Port,Category,Quantity,Value,Date,Customs_Code,Weight
4e49df56-0b64-4acd-bd6e-2667b6651d6e,United Kingdom,cost,Export,Air,South Brian,Clothing,6223,1566.24,01-08-2023,330304,1129.26
025b7c5f-1284-49d7-8d4e-2753ef26a5b7,Iceland,American,Export,Air,Garrettburgh,Electronics,3322,4261.29,05-12-2019,182038,791.96
3dbba3af-14db-4d22-95ea-e9d21e3d59d0,Nigeria,deal,Export,Air,West Brian,Machinery,2229,5312.83,30-03-2020,436626,710.39
36a5be06-eb52-4e01-a25e-651269fcbef0,Turkmenistan,side,Export,Sea,Tylerchester,Machinery,3890,5593.26,09-04-2023,617190,536.56
d16903f2-13bf-49fe-9cdd-9f6c70cdc4a8,Martinique,yard,Export,Land,Nicholashaven,Furniture,3614,8315.73,05-11-2021,558763,955.3
e2f88051-c13c-4688-8f1b-5be16d4ba69c,Faroe Islands,movie,Export,Land,North Jadetown,Clothing,9728,1051.51,19-12-2022,436680,2052.73
f57b8a92-0a12-43b3-a4fc-0dbad44f85e7,Angola,product,Export,Land,Rachelmouth,Machinery,1264,3876.04,06-01-2024,964665,3255.87
c9fe6036-8a83-4fc8-9c2e-55624916e844,Guinea-Bissau,simply,Export,Sea,Wilsonhaven,Machinery,7808,8644.48,04-05-2020,759267,1793.33
c707e77b-4bf0-4e53-b608-8c973380dcfc,Algeria,data,Export,Land,Velasquezchester,Clothing,8720,8598.19,28-10-2019,526564,3498.43
764ab510-9acb-4588-8397-d4127118bb71,Greece,though,Export,Air,Lake Dillonfort,Machinery,6276,957.62,22-08-2022,793028,3891.14
9d683a9e-1e65-4ac1-843d-2c473b56735e,Malaysia,system,Export,Sea,Silvaborough,Machinery,2651,6221.15,08-11-2020,802858,2201.15
2c2df3c2-1951-4f87-b63f-83c6c89309e9,Saint Lucia,reason,Export,Sea,Heidimouth,Toys,1292,6671.58,16-11-2022,472831,595.3
37d316a4-3faf-4217-aa27-241fbb9e5a02,Cayman Islands,nature,Export,Sea,Joeberg,Electronics,7519,4297.8,18-04-2021,514984,2821.18
ff4533fe-bc6f-46ac-a139-d15d48d8b9ef,Pitcairn Islands,own,Export,Land,New Jenniferchester,Electronics,6470,6742.54,12-09-2022,806582,158.54
89181ba3-bdee-4231-81a6-009ea8dce886,Uruguay,name,Export,Sea,Willisport,Furniture,4427,1793.33,28-12-2022,442437,577.53
0cbdc014-dbed-442e-ada3-13e783e9973b,Paraguay,rise,Export,Land,West Paul,Furniture,8335,1701.82,23-10-2020,213834,3027.99
e6cd3595-d4f0-465d-bd68-17b638b80611,Burkina Faso,throw,Export,Sea,Benjaminchester,Clothing,9036,2996.2,18-04-2020,513226,4550.42
4eb98768-84a5-41c3-9095-e4973d798f0b,Congo,way,Export,Sea,North Monicaport,Machinery,5474,9537.75,29-08-2022,486903,2133.99
03f7ba05-cf4b-4315-a325-4d812bdfb727,Dominican Republic,course,Export,Land,Buchananview,Clothing,7686,1696.92,29-04-2022,265679,4735.28
5df2e073-53f0-4099-813d-d49a8d99743c,French Guiana,clearly,Export,Land,Gardnerview,Electronics,3426,1945.14,28-03-2022,316750,284.07
27be0381-6544-497d-a078-9f97213c121c,Gibraltar,speech,Export,Land,West Kyleburgh,Clothing,2718,7840.01,18-04-2022,967641,632.74
7f2a2e65-c659-4f7f-aa45-5fc7c80cb483,Saint Vincent and the Grenadines,month,Export,Land,South Emily,Furniture,3188,872.65,09-08-2021,703726,2413.21
f8247e70-b219-4ff3-846a-c0d691ca9f9e,Paraguay,accept,Export,Land,New Shaun,Clothing,4222,532.25,09-11-2022,488488,800.24
62759469-c28d-4ad5-bbd3-147dd0f0c75d,Tanzania,prove,Export,Sea,Lake Ashley,Machinery,1379,144.27,16-08-2024,478647,427.35
21ee302e-974d-4d49-9bc6-98825a7c831a,South Africa,season,Export,Sea,Craigview,Electronics,1228,223.71,31-03-2024,436092,4087.67
eaf94919-e69b-4971-bf9b-76efa1057256,French Guiana,city,Export,Air,Port Josephburgh,Toys,782,8542.44,25-07-2022,512963,2295.56
f568c9c6-033c-4469-8f06-ea1874a26444,Malawi,know,Export,Sea,Elizabethburgh,Electronics,3312,3071.78,02-10-2020,191020,848.92
66dfeb1e-9ab3-4c27-a32f-8c5b425832c0,Cote d'Ivoire,our,Export,Sea,Port Shelia,Toys,2030,9923.65,16-07-2023,536066,4829.93
f19b43da-6253-4fe3-8aae-b212c90ded29,Nepal,interview,Export,Sea,Michelleview,Toys,8767,3423.48,13-07-2021,433671,1744.13
3fe65f90-f631-481e-bf40-1e04b9f94ec6,Nauru,well,Export,Air,Lake Abigailside,Furniture,6445,8847.76,24-04-2021,232623,4746.05
ab1e6794-70f2-497a-9ceb-201357d9af8d,Kiribati,force,Export,Air,Ramosfurt,Toys,2332,5920.74,13-11-2021,820585,285.19
92d6ff73-5b3a-4595-8458-92c14e0e15d3,Solomon Islands,interest,Export,Sea,Dannyport,Machinery,5791,2017,19-09-2020,795437,2947.14
a1645f58-bb78-4b2d-8ee5-144d8a1d8b42,Seychelles,charge,Export,Land,Cameronhaven,Toys,8910,5248.46,28-06-2020,783745,1040.21
3dd0c866-0649-4ef5-8fb2-de1ea0b976c2,Cook Islands,local,Export,Sea,Turnerhaven,Toys,6219,3418.26,22-10-2022,153512,4915.01
d22a3a62-1109-4978-93a0-81a6a7647989,Peru,doctor,Export,Land,Danieltown,Electronics,6384,2457.28,29-08-2023,659841,4636.68
a9fa4ea6-f8db-4a4d-984d-3c020ff9d318,Holy See (Vatican City State),discussion,Export,Air,Christopherville,Toys,281,4437.3,14-03-2024,317840,2164.04
c90853fd-fc9e-4692-ba62-6aee542d19c0,Holy See (Vatican City State),human,Export,Air,Claytonmouth,Toys,825,8630.43,06-02-2022,737667,357.56
027752fe-61f6-4c6e-a89c-0559bf4fa4a3,Congo,green,Export,Air,Jesseview,Clothing,2863,5190.2,18-08-2022,729173,3626.3
88a0edce-4384-460c-a413-961f68c6dd5e,Madagascar,deep,Export,Air,Langstad,Clothing,7218,1258.16,05-11-2019,633807,2025.69
c2537638-7670-4835-b476-998dafc8128a,Vietnam,music,Export,Air,New Kurtview,Furniture,1612,6261.88,28-10-2022,810811,3144.15
1f626a97-ebe7-4f91-9092-0b690abc847e,Hong Kong,huge,Export,Land,Bruceland,Furniture,5278,712.13,25-07-2024,433306,3845.08
1463c5f8-25ee-44ab-b319-1702bb80d98d,Eritrea,whole,Export,Land,East Lindaland,Toys,3235,331.7,06-10-2020,152539,2195.9
d4088ff7-d713-4061-bcc4-f772547e3918,Cayman Islands,inside,Export,Land,Port Joshuaburgh,Machinery,4678,6666.52,27-12-2022,954485,3988.44
dd5aacc7-ed7a-4edf-ad5b-7d501417d4f9,Western Sahara,onto,Export,Sea,North Anthony,Toys,4906,9648.67,08-12-2020,619146,1968.82
a0e77486-9ed9-4124-9a89-5c62990e8f01,Mauritania,hot,Export,Land,East Justintown,Furniture,9992,8557.91,08-06-2021,364094,197.69
606375b8-bb93-4826-bcee-9d29ce4f1ca0,United States of America,debate,Export,Land,West Sarah,Electronics,7961,9627.25,14-04-2020,848543,2474.04
e3b4df81-eeb3-462c-a032-149d06fafb60,Portugal,street,Export,Land,Douglasfort,Clothing,5760,9390.52,13-06-2023,899035,1042.92
298b7e5d-5b16-44ad-81e7-74de3c740119,Bermuda,attorney,Export,Land,Smithshire,Clothing,2659,4543.86,27-06-2024,696889,4934.37
87c47eb8-4f8e-4e01-83c8-e1046480fdc0,Lesotho,quality,Export,Air,New Amandachester,Electronics,9730,8152.83,06-08-2021,933859,3914.93
ef208346-432f-4308-8d56-206d920c3de9,Lesotho,simple,Export,Air,Lake Arianamouth,Toys,5637,3254.13,20-01-2021,186781,4082.92
6522ff46-74b7-461c-89ce-15a8afd4fc7b,Puerto Rico,community,Export,Sea,Ericmouth,Electronics,7679,7149.94,04-04-2020,620349,1185.37
58ba0bf3-675e-4c52-9eb9-5739b8acdd81,Korea,theory,Export,Sea,South Suzanneland,Machinery,9536,5950.89,20-07-2021,554152,4274.43
4100e665-08c6-46a9-bee4-e6bcbd6deb92,United States Virgin Islands,couple,Export,Air,Popefurt,Clothing,965,4708.53,19-05-2024,412662,1598.87
b3e4bd3a-94fe-41a0-ae2e-45a4ae4404d7,Madagascar,in,Export,Sea,Fieldsberg,Furniture,4010,5964.84,21-01-2022,698163,2816.56
feb46b24-4a2e-4d41-addb-0263c6a2894d,Mauritania,add,Export,Air,Ronaldmouth,Clothing,5712,1141.32,16-08-2022,937625,4755.39
62d59938-571c-4d78-8429-aeae877e5ea1,Italy,continue,Export,Sea,Lake Andrew,Clothing,3002,9341.77,02-02-2022,171665,2600.47
f16f1487-f7f2-4e5c-8e07-55e354565b12,Bouvet Island (Bouvetoya),human,Export,Sea,Joshuaville,Machinery,295,9579.42,28-07-2022,254052,4649.51
e02a35e9-ae6b-4c8e-8864-4581b8577478,Congo,medical,Export,Land,Port Hannah,Machinery,3852,5775.07,02-07-2020,166137,386.56
de386aeb-ea96-4be6-a99c-f16b5a7583c0,Turkey,community,Export,Land,Lake Stacy,Machinery,5265,3894.47,21-12-2022,251444,804.72
4a8b77da-5cfa-48b1-9836-78eef3ca5f64,Sierra Leone,experience,Export,Sea,Hernandezville,Toys,8289,7125.5,21-11-2022,773359,4414.62
9cb9f9aa-bf4d-4eaa-81f2-005bc7537df5,Australia,each,Export,Air,Ortizbury,Toys,743,9098.96,07-06-2023,432247,2703.8
efa2ce12-8c83-4848-91fb-a56e300a2187,British Virgin Islands,police,Export,Air,Woodston,Toys,9044,7119.66,17-03-2020,164122,2063.66
627b9de7-9ae4-45e0-8b1d-c2f8cbf1f93c,Costa Rica,line,Export,Land,Jasonmouth,Clothing,5525,1450.75,20-09-2022,433845,786.54
c74dd25c-6dbf-459c-837d-975248f3531c,Jersey,somebody,Export,Land,Washingtonborough,Electronics,3310,9987.61,22-04-2021,703787,3389.32
47caf779-b7c9-4da8-91db-32f8fda834ea,Pitcairn Islands,law,Export,Air,New Christophermouth,Clothing,84,4338.2,01-09-2024,111094,625.13
86fadb0e-89b1-40d4-8218-ca25f23db306,Comoros,perhaps,Export,Sea,Donnastad,Electronics,5380,8941.23,23-11-2020,918932,3724.02
c8dec9ab-27c3-4784-82e7-448cc0037457,Cyprus,he,Export,Sea,New Krystalport,Clothing,5804,8132.29,28-01-2021,901076,4641.51
c81236e6-ec77-4fc8-b38e-5adba93fa902,Georgia,difficult,Export,Sea,Montesstad,Clothing,70,9038.83,06-11-2020,605066,553.62
76d142d0-5c66-49bb-a257-4c5a903374bf,Montenegro,everybody,Export,Air,Williamston,Electronics,7107,5865.8,23-01-2024,210372,592.77
e994f3e6-8fc4-4dd3-894f-7d5af313c0b0,Heard Island and McDonald Islands,weight,Export,Air,Dawnton,Furniture,5283,2270.44,22-12-2022,956143,3803.65
cc68fd3f-9d37-4a5c-a2fc-7fe3696100ac,Libyan Arab Jamahiriya,benefit,Export,Sea,Lake Heatherfort,Electronics,8007,7519.07,13-03-2024,769449,939.83
e65a3ae4-3a72-417d-829e-d120cddb2316,Brunei Darussalam,know,Export,Land,Timberg,Clothing,3361,4997.1,26-08-2021,384961,353.39
bc39e1b3-bb1d-4677-84e6-748a7f3ab7dc,Cameroon,wait,Export,Air,South Yvette,Toys,9180,8617.67,19-03-2020,901312,2274.88
c2112eda-f1e7-4a9b-af65-70d74643d705,Costa Rica,easy,Export,Sea,West Kyle,Machinery,2259,6161.03,08-01-2023,867156,1749.22
19b53b7f-b47a-4dce-8f70-9452ce8c037e,Anguilla,same,Export,Air,Contrerasmouth,Machinery,2605,3108.25,21-07-2020,423131,951.74
c1fa924e-e1bc-4fb2-afed-6cc540b000a4,Sri Lanka,know,Export,Land,Brianfort,Machinery,7684,1799.04,06-09-2020,795816,3630.13
53e83663-9c14-440d-9b2d-81ccc602bd20,Honduras,detail,Export,Sea,Port Jamesport,Electronics,2073,1404.82,04-02-2022,315004,2060.63
7e15aa2c-07b6-428f-8e98-ce2517337a7c,Portugal,green,Export,Air,Thompsonmouth,Machinery,7108,7695.33,14-05-2024,839212,2310.23
d2928f4b-e151-4a0d-b275-16ea63a6aae9,Kazakhstan,issue,Export,Sea,Seanview,Machinery,7607,9461.62,15-07-2021,768974,2908.61
ebc16f69-7946-4978-a5e9-675306389bd3,Nepal,remember,Export,Land,Smithside,Machinery,8327,2105.16,05-05-2021,294674,500.96
14dc01bc-0aa5-4583-a2a5-a421858da7da,Chile,people,Export,Sea,South Sonyatown,Electronics,7880,6493.88,04-08-2023,534005,4319.44
5c6be596-58f1-4c91-9d6d-47e490e0172f,Liberia,provide,Export,Land,Piercemouth,Electronics,7222,3764.41,15-08-2023,196679,1667.05
789a2829-8a66-4359-abe0-a1771c5e1698,Mauritania,book,Export,Land,South Crystalborough,Furniture,6631,1642.17,12-03-2021,972297,1024.79
d763b159-ed9a-489a-9085-2f4f0b09ec41,Kenya,site,Export,Land,Elizabethtown,Machinery,8493,3221.63,12-05-2021,144008,2085.33
067fece7-f1ff-46dc-b45a-a79bd855fb35,Reunion,mind,Export,Land,Hodgeshire,Machinery,9374,9188.16,05-05-2021,926906,4311.35
2462c274-abbf-46c7-a80a-ee2a466bd06f,Congo,foreign,Export,Air,Anthonybury,Machinery,6519,8049.6,15-09-2019,343444,4628.45
ddda17a3-6779-4e0d-a5c1-df67987d616d,New Caledonia,garden,Export,Sea,North Garybury,Toys,3612,3977.68,08-03-2023,845044,991.28
e91e70af-224a-4354-a490-7635201910c6,Norway,possible,Export,Air,Lake Lisamouth,Clothing,8267,6614.87,12-05-2022,660406,4400.2
b75db71e-a453-4fe9-b48f-653e7b1bcb6b,Saint Pierre and Miquelon,participant,Export,Sea,Robertborough,Clothing,5471,6973.91,12-04-2022,555812,4224.59
d2d07223-0b20-4e0f-8505-0a17d2e1ed4d,Saudi Arabia,edge,Export,Sea,Port Janet,Furniture,234,4299.55,07-02-2020,926457,1626.74
b2835498-be80-493e-b0f1-bb1d8e10fed6,Bhutan,dream,Export,Land,Port Stephaniestad,Clothing,6236,8752.09,23-06-2022,330839,814.83
2e22fd39-f31e-4448-a323-c57fa197b954,Malawi,really,Export,Land,East Rhondaside,Clothing,2700,9000.06,22-12-2020,898053,232.56
2ca723c4-8f4e-4442-94aa-aefe153251c9,Sudan,go,Export,Sea,Goodmanmouth,Furniture,4415,2854.61,27-09-2023,726862,1527.97
ccd9f2af-339c-4a75-83fd-46ffd03459a4,Azerbaijan,president,Export,Sea,North Stephaniemouth,Furniture,8759,7353.47,26-06-2023,582556,4293.56
b56b9357-b34d-48b0-93f3-c15842ce91c0,Saint Kitts and Nevis,impact,Export,Sea,North Sarah,Machinery,1340,4263.08,22-11-2020,539877,1600.45
a1ee691a-09e1-43b0-a71f-27728d7f7ba5,Northern Mariana Islands,ok,Export,Air,West Ashleyside,Toys,1322,7443.81,10-06-2022,726928,862.27
31610b3d-1257-463c-b25d-cb50d15b5985,United States Virgin Islands,mind,Export,Land,Port George,Electronics,7841,5514.42,02-01-2024,986158,4215.3
9c63765b-74e0-4bbb-8a80-33a7a5fd89c8,Faroe Islands,look,Export,Air,Andrewside,Electronics,7446,1026.09,04-10-2022,434558,1729.31
e9a4a856-556b-40fa-b5a3-cece28cdc38a,Sierra Leone,of,Export,Sea,Lake Michael,Machinery,9250,6563.23,01-08-2023,140736,1420.31
c5826444-79fa-4501-a287-401ba7bbaa76,Azerbaijan,outside,Export,Land,Molinafurt,Electronics,9913,2987.52,14-07-2020,871085,4312.58
1a9e8547-147a-48ac-865d-8e4ed01e488b,Antarctica (the territory South of 60 deg S),attention,Export,Land,New Charles,Furniture,2850,1689.76,25-07-2024,723949,2088.69
91fd7d4a-5a31-46a6-9b87-cc5e6d7fe9b2,Tokelau,garden,Export,Land,Mathewsville,Electronics,982,3234,22-09-2021,592745,1726.77
d7604342-fcbc-4229-9caf-a108832c9b79,Heard Island and McDonald Islands,increase,Export,Land,Port Dorothy,Electronics,9505,8854.48,06-01-2024,944741,1265.72
22d80170-1e6c-4d83-a2f6-2516dc88b09c,Bermuda,employee,Export,Land,Port Michaelbury,Toys,6995,9829.83,25-06-2020,228614,1713.67
567fec5e-04ea-481d-a006-8c1cbbd743b3,Hungary,defense,Export,Air,Tinaside,Clothing,4759,814.28,13-03-2020,924477,2707.82
b2e74e77-0fe1-4edf-a538-790169f12ccd,Palau,baby,Export,Sea,South Stephanie,Furniture,736,1508.43,09-12-2022,312790,2712.55
cb60fefc-c47e-430e-99b7-02a20d5f024a,Iceland,low,Export,Land,New Jenniferview,Furniture,6011,4227.97,21-06-2022,204103,547.99
eb1c3ba4-5b9e-42d0-ab0c-9fddb61b03e9,American Samoa,with,Export,Air,East Melissa,Clothing,2156,697.32,08-07-2024,503583,2170.5
417df4f8-c1a7-4e00-9ec1-2fa2e6df12ce,France,me,Export,Sea,Velezport,Toys,2771,7879.77,11-10-2020,996905,3259.69
2e402534-6987-4052-b421-9d3ecdc39412,Italy,soldier,Export,Air,West Jared,Furniture,4449,9456.83,28-06-2023,550857,1951.06
106861d3-633d-4c54-b304-59cc30c42d61,United Kingdom,specific,Export,Sea,Ashleyberg,Furniture,7487,2919.63,15-06-2024,586105,1801.77
06b42b6f-1f94-43c8-98a7-75945b8c4949,Western Sahara,full,Export,Land,Fullerfurt,Toys,5436,1994.65,19-08-2023,829916,4578.99
e5a1bdae-a747-495e-b0c9-52af9db31510,Papua New Guinea,official,Export,Land,Johnsonview,Machinery,6736,9524.37,14-04-2021,661854,2897.5
b1e186d7-df25-4e5d-befa-9c478dd6650f,Montenegro,particular,Export,Land,Harperborough,Toys,2928,2914.28,25-10-2019,653598,1018.5
dba45b5e-1498-465b-b9fe-0a1b7efbe877,Bosnia and Herzegovina,book,Export,Land,South Fred,Machinery,8851,3130.86,09-01-2022,297723,3178.83
840fbb0b-a5e3-47af-871d-ade6432255ee,Nepal,represent,Export,Land,Myersborough,Electronics,9761,4941.9,22-05-2021,393128,451.04
277e5c18-0877-4fe6-b7d8-70b678ac8704,French Southern Territories,sort,Export,Air,East Ericchester,Furniture,5871,1260.17,23-11-2022,734115,1027.96
ce03a34d-a022-4fee-843f-b606e8b7e2da,United Kingdom,by,Export,Air,Pottsmouth,Machinery,3203,1984.63,17-05-2020,820702,4400.98
002f9cc4-096b-4aff-b5b7-751f497e28aa,Netherlands,third,Export,Land,Rayside,Electronics,8191,6797.2,11-10-2022,619988,3929.76
f1c51dda-2828-4370-9672-ebc7606e8502,Honduras,kid,Export,Land,Jamesshire,Furniture,8792,9714.77,18-07-2020,966964,270.6
28b299bc-ebbe-4a41-8781-e11f2cb38568,French Southern Territories,Democrat,Export,Land,Justinhaven,Clothing,1101,5556.23,26-05-2023,240586,1204.59
f172840f-3e19-40ba-ae09-ccfba3dee81f,Botswana,thousand,Export,Air,Jillshire,Electronics,1087,7661.77,19-09-2021,969807,609.49
540988e7-9fed-4060-af23-d4afe0ff58a5,Indonesia,not,Export,Land,North Kimberlymouth,Toys,9886,7778.04,23-12-2021,664514,2531.11
29e316ad-39dd-4477-9a22-0eb23cf9d1fe,Afghanistan,forward,Export,Land,West Amychester,Machinery,8967,4382.06,18-12-2019,887556,1492.08
5d005716-7680-491b-abb6-204ee0db22d3,Greenland,six,Export,Land,North Tina,Toys,2240,3186.48,15-09-2022,601816,1559.06
62f25291-2353-4455-90bc-cb66e0631450,Madagascar,soldier,Export,Air,New Peterside,Toys,4515,125.54,01-08-2022,403318,4412.09
00f24603-8295-4fe0-92c5-53b5d2f74429,Albania,pass,Export,Sea,Dixonview,Furniture,543,6129.57,05-03-2024,647435,2805.43
ecf150e6-c6f1-49c7-8c15-a57509c64c1d,Yemen,police,Export,Air,Leestad,Furniture,3522,5504.77,06-04-2022,866292,257.36
25cf51c4-9c89-4296-92b0-35e01ca5a2f5,French Polynesia,no,Export,Sea,New Stephanie,Toys,8033,457.2,18-05-2023,580982,797.48
ec2b5e21-3f7a-48e0-b611-8bd6553a773a,United States Virgin Islands,sometimes,Export,Sea,Lake Lawrenceport,Furniture,1715,3607.6,13-09-2021,456532,1009.17
37773772-829f-47ba-9d30-db822348e1b7,Paraguay,blue,Export,Air,Gonzalezhaven,Toys,7349,6276.33,15-08-2024,310556,4198.29
213a6ad8-12b3-4a24-a67f-ceeb8889832c,Croatia,of,Export,Sea,Morganmouth,Furniture,7546,6000.29,01-12-2023,927971,66.63
59c07423-a89f-4916-90ec-83746862dc24,Morocco,whom,Export,Air,West Leeshire,Furniture,2986,7640.93,10-08-2020,631239,1094.59
e54ce0de-6e79-4a92-98b7-f1a2f74f1905,Latvia,cold,Export,Sea,East Jefferyland,Electronics,1314,6909.77,19-04-2020,199028,2656.14
61bafa39-789c-4c72-bee2-9e686fa00319,Jamaica,health,Export,Land,Port Michael,Clothing,3667,5294.87,26-06-2024,885406,4309.54
9aa1ecd6-058f-48d5-8ad6-cc515f2e1048,Argentina,left,Export,Sea,South James,Furniture,5543,2871.96,20-06-2023,191984,1220.96
e072caae-797c-47bf-8793-85209c921e7f,Hong Kong,step,Export,Air,Mccallton,Machinery,7613,9696.42,03-11-2021,681751,220.18
9c684df1-0a51-4e87-86ba-68553cad275a,Japan,police,Export,Sea,Johnsonfort,Toys,1214,6897.78,14-10-2022,733883,2899.93
88d3281a-1b4e-4428-a048-3bb2f6d080c4,Tunisia,conference,Export,Air,Carolland,Furniture,6894,2910.55,16-06-2024,206959,3347.36
24eac3f4-0c78-42f9-9a41-8b24e0acf9ff,Lebanon,thank,Export,Land,South Meagan,Machinery,1842,687.31,26-05-2024,522934,372.52
c48ae374-06dc-4579-a476-40a1b6a659ef,Liechtenstein,throw,Export,Sea,Triciachester,Furniture,3187,9231.72,05-11-2020,288083,3531.59
f9fb4010-dec7-42b7-bb22-fa316bc9e970,Oman,method,Export,Land,Hollowayburgh,Electronics,1620,3333.92,15-04-2021,290255,2255.24
7644d183-9aab-422d-b5ef-8aabb693f4ef,Azerbaijan,meeting,Export,Land,Rickyberg,Machinery,9992,4956.55,03-09-2024,544309,3814.91
796f9881-572a-4b53-ab6b-7b4229502326,Afghanistan,herself,Export,Air,Morrisville,Electronics,8660,4840.47,13-01-2022,886582,4776.76
eb1d1061-9717-4a6e-a8b4-d5b9693d993c,Dominican Republic,doctor,Export,Air,Bettyville,Clothing,368,1063.52,12-11-2019,582794,897.54
c30759a4-48a1-43ab-9d55-daaffefc5b4a,Finland,TRUE,Export,Sea,East Sherrybury,Clothing,5708,6324.45,05-12-2020,448354,4698.49
5b8d11ba-a0ec-4e5a-a487-8d19586d7f41,Sri Lanka,effect,Export,Land,Lake Chadbury,Furniture,9349,4779.12,08-12-2022,898684,4823.13
84caa7c8-a159-4b4f-b901-726fc421325a,Ghana,model,Export,Land,West Nancyport,Toys,2703,1469.77,01-10-2021,618986,2681.93
b934718f-2d49-4ca2-81f4-317df5141524,Palestinian Territory,leave,Export,Land,Dillonmouth,Furniture,7313,9899.27,21-09-2021,358218,3750.87
354af1bd-ba56-42f7-a00a-a45e44e1b08c,Turkmenistan,her,Export,Sea,Martinview,Machinery,6701,8904.86,07-12-2021,716878,1651.88
1c3c8d35-21d4-4b7e-a258-7c8958ccf9b4,Mayotte,similar,Export,Sea,North Shannon,Clothing,5334,9513.7,28-10-2023,636717,137
07fe6a4e-2a6f-4e47-9b61-f92b9cf600ec,Guinea,condition,Export,Land,East Danielle,Electronics,1373,1775.28,27-03-2022,820470,1805.96
2367ad9e-8dcd-4d64-b9e8-e4ee8b7f6d7a,Marshall Islands,but,Export,Land,Spencermouth,Electronics,7726,4876.12,08-02-2024,776572,2877.66
22b3ce34-867a-4ac9-879b-e4e53a6e8f12,Jordan,range,Export,Air,East Keithburgh,Toys,5396,6992.77,22-05-2024,619821,2041.72
ea045534-f679-4fd3-8d74-afec1e548a7c,Czech Republic,who,Export,Land,Liberg,Electronics,5677,6576.33,18-06-2021,225791,13.41
c5fee487-68ab-4281-968d-2bc2dac7c336,Kyrgyz Republic,realize,Export,Air,Jamesview,Clothing,3114,7312.81,24-03-2021,588834,2208.01
25033a3e-b1f5-47d0-887b-4cca54f02dc4,Moldova,pretty,Export,Land,New Staceyport,Furniture,4583,3792.77,21-02-2022,938410,1471.41
60e9bd79-fe1c-41e5-aa31-e67ae1680205,Tunisia,person,Export,Sea,Howardville,Electronics,3355,1431.44,22-02-2023,957527,1246.81
78a55d6b-f2de-400f-a3e8-695158b5f052,Belgium,yourself,Export,Air,East Kimberlyborough,Toys,2381,2626.75,07-11-2023,959394,218.99
68fc642a-f6f2-4926-8e60-678b82f4b48a,Antigua and Barbuda,suggest,Export,Land,North Joelbury,Toys,7362,609.02,19-02-2020,847627,653.24
1903b45f-d01c-4935-a803-2f7efef06b04,El Salvador,just,Export,Sea,North Shawnside,Toys,8230,2889.16,13-03-2021,375093,3031.77
a25130a8-9870-4707-955f-bc3301424249,Saint Pierre and Miquelon,long,Export,Sea,Port Jodiview,Furniture,1515,1993.88,09-03-2022,323486,803.31
e1a9344e-ef7f-4bc8-bb24-cba4b4577bf7,Antarctica (the territory South of 60 deg S),imagine,Export,Sea,Changland,Toys,9575,5249.01,17-07-2021,957160,4193.33
c77f0b62-b264-49f7-9b58-286c8461f840,Saint Martin,show,Export,Sea,West Jennyville,Electronics,4431,5205.66,12-04-2024,203884,3262.19
83719849-fb52-44d9-9a66-d48da4f0d9c2,Bermuda,suddenly,Export,Sea,Colemanchester,Electronics,9416,7710.99,29-12-2023,792955,2051.67
15db4487-6038-43f3-ab2b-cfda9d4319b5,Holy See (Vatican City State),answer,Export,Sea,Fitzgeraldville,Clothing,5178,4856.35,24-02-2021,765855,3326.76
b259a6a0-9591-4900-9e7c-faad73df770a,Israel,politics,Export,Air,East Ashley,Furniture,3234,5422.12,02-07-2023,462359,2868.26
cfe4fb66-7c8d-4368-aaa2-843940fe81ec,Vanuatu,instead,Export,Land,Port Micheleland,Clothing,3619,8261.61,26-06-2022,719456,679.72
28b74f3d-ec38-46bc-ba8d-1c00c6962905,Colombia,off,Export,Land,Bobbyberg,Clothing,8193,5826.47,11-11-2023,911180,3338.49
e5098f9a-d3c6-4e05-8d37-aebb8fc7f7e3,Rwanda,central,Export,Air,Millerchester,Clothing,8968,4936.68,23-04-2021,900632,4443.31
820bc51d-db3a-4fa6-87d0-286213f36e53,Mauritius,put,Export,Land,Hoganmouth,Machinery,5888,1013.64,21-06-2022,672158,554.86
06999e1e-2b02-437e-a2cd-159aebba80d2,Christmas Island,before,Export,Sea,South Sarahton,Machinery,4206,7794.49,17-02-2021,544298,2418.49
